GO.ID	Description	p.Val	FDR	Phenotype	Genes
GO:0048569	post-embryonic animal organ development	1.30e-02	1.30e-02	1	EFEMP1,MFAP2,FBN1
GO:0030036	actin cytoskeleton organization	5.31e-06	5.31e-06	1	EPHA3,LIMA1,BCAR1,ACTN1,FSCN1,FAT1,PLEKHG2,SORBS1,ABL1,PLS3,CORO2B,SFRP1,CXCL12,NEDD9,PTK7,SEMA5A,DPYSL3,PDGFRB,RND3,CTGF,TGFB3,TEK,LRP1,MYH10,MYH11,PDGFRA,CCL21,FRMD6,FGF7,TPM1,IQSEC1,PHLDB2,SLIT2,IQGAP2,ADRA2A,KIT,SHROOM4,CDC42EP3,LMOD1,DLC1,DAPK3,TNXB,ANTXR1,AKAP13,S1PR1,SYNPO2,MYADM,FGD6,PRKG1,LPAR1,ARHGEF15,AQP1,MAGEL2
GO:0031032	actomyosin structure organization	1.67e-02	1.67e-02	1	SORBS1,ABL1,SFRP1,PDGFRB,CTGF,TGFB3,MYH10,MYH11,PDGFRA,FRMD6,TPM1,PHLDB2,LMOD1,DLC1,AKAP13,LPAR1,ARHGEF15
GO:0007015	actin filament organization	3.32e-03	3.32e-03	1	LIMA1,BCAR1,ACTN1,FSCN1,FAT1,PLEKHG2,SORBS1,ABL1,PLS3,SFRP1,CXCL12,NEDD9,SEMA5A,DPYSL3,CTGF,TGFB3,CCL21,TPM1,PHLDB2,SLIT2,IQGAP2,SHROOM4,CDC42EP3,LMOD1,DLC1,SYNPO2,MYADM,LPAR1,ARHGEF15,MAGEL2
GO:0061572	actin filament bundle organization	4.21e-03	4.21e-03	1	LIMA1,FSCN1,SORBS1,ABL1,PLS3,SFRP1,NEDD9,DPYSL3,CTGF,TGFB3,TPM1,PHLDB2,DLC1,SYNPO2,LPAR1,ARHGEF15
GO:0051017	actin filament bundle assembly	3.84e-03	3.84e-03	1	LIMA1,FSCN1,SORBS1,ABL1,PLS3,SFRP1,NEDD9,DPYSL3,CTGF,TGFB3,TPM1,PHLDB2,DLC1,SYNPO2,LPAR1,ARHGEF15
GO:0030038	contractile actin filament bundle assembly	3.69e-02	3.69e-02	1	SORBS1,ABL1,SFRP1,CTGF,TGFB3,TPM1,PHLDB2,DLC1,LPAR1,ARHGEF15
GO:0043149	stress fiber assembly	3.69e-02	3.69e-02	1	SORBS1,ABL1,SFRP1,CTGF,TGFB3,TPM1,PHLDB2,DLC1,LPAR1,ARHGEF15
GO:0045785	positive regulation of cell adhesion	3.74e-05	3.74e-05	1	FYN,IGF1,FSTL3,GLI2,COL16A1,CHRD,ABL1,CD276,SFRP1,CDK6,CAV1,GLI3,CXCL12,FN1,TNFSF4,TEK,KDR,PODXL,CD36,CCL21,TPM1,SFRP2,THY1,RUNX1,PDPN,VCAM1,TGFBR2,IGF2,NPNT,HAS2,SOCS5,MYADM,DPP4,TGM2
GO:0010811	positive regulation of cell-substrate adhesion	1.23e-03	1.23e-03	1	COL16A1,ABL1,SFRP1,CDK6,FN1,TEK,KDR,CD36,CCL21,THY1,NPNT,MYADM
GO:0001954	positive regulation of cell-matrix adhesion	7.22e-04	7.22e-04	1	COL16A1,ABL1,SFRP1,CDK6,TEK,KDR,CD36,CCL21,THY1
GO:0022409	positive regulation of cell-cell adhesion	2.71e-02	2.71e-02	1	FYN,IGF1,FSTL3,GLI2,CD276,CAV1,GLI3,TNFSF4,PODXL,CCL21,THY1,RUNX1,PDPN,VCAM1,TGFBR2,IGF2,HAS2,SOCS5,DPP4
GO:0007423	sensory organ development	1.24e-05	1.24e-05	1	HOXA1,GLI3,PDGFRB,EFEMP1,MFAP2,INHBA,TWIST1,BMP2,COL5A1,NES,WNT2B,PDGFRA,FOXF2,CYP1B1,NKD1,EPHA2,SDK1,CACNA1C,THY1,SKI,FBN1,SH3PXD2B,SOX11,MAF,NOG,ALDH1A3,ROR1,COL4A1,COL5A2
GO:0001654	eye development	1.46e-05	1.46e-05	1	PDGFRB,EFEMP1,MFAP2,INHBA,TWIST1,COL5A1,NES,WNT2B,PDGFRA,FOXF2,CYP1B1,NKD1,EPHA2,SDK1,CACNA1C,THY1,SKI,FBN1,SH3PXD2B,SOX11,MAF,ALDH1A3,COL4A1,COL5A2
GO:0043010	camera-type eye development	7.88e-05	7.88e-05	1	PDGFRB,EFEMP1,INHBA,TWIST1,NES,WNT2B,PDGFRA,FOXF2,CYP1B1,EPHA2,SDK1,CACNA1C,THY1,SKI,FBN1,SOX11,MAF,ALDH1A3,COL4A1
GO:0072001	renal system development	6.20e-10	6.20e-10	1	GLI2,PCSK5,FOXF1,ACTA2,WFS1,FGF1,PDGFRB,TCF21,PKD2,TEK,SOX4,BMP4,BMP2,LIF,PODXL,SMO,LRP4,PDGFRA,AGT,SLIT2,ANGPT1,NPNT,SIX2,HAS2,CD34,BASP1,NOG,ROBO2,COL4A1,MME,SULF2
GO:0061437	renal system vasculature development	1.06e-06	1.06e-06	1	ACTA2,PDGFRB,TCF21,PKD2,TEK,BMP4,PDGFRA,ANGPT1,CD34
GO:0061438	renal system vasculature morphogenesis	1.31e-05	1.31e-05	1	PDGFRB,TCF21,PKD2,BMP4,PDGFRA
GO:0001822	kidney development	2.18e-09	2.18e-09	1	GLI2,PCSK5,ACTA2,WFS1,FGF1,PDGFRB,TCF21,PKD2,TEK,SOX4,BMP4,BMP2,LIF,PODXL,SMO,LRP4,PDGFRA,AGT,SLIT2,ANGPT1,NPNT,SIX2,HAS2,CD34,BASP1,NOG,ROBO2,MME,SULF2
GO:0090183	regulation of kidney development	5.04e-03	5.04e-03	1	PDGFRB,BMP4,LIF,SMO,AGT,SIX2,BASP1,NOG
GO:0061440	kidney vasculature development	1.06e-06	1.06e-06	1	ACTA2,PDGFRB,TCF21,PKD2,TEK,BMP4,PDGFRA,ANGPT1,CD34
GO:0061439	kidney vasculature morphogenesis	1.31e-05	1.31e-05	1	PDGFRB,TCF21,PKD2,BMP4,PDGFRA
GO:0001656	metanephros development	2.74e-04	2.74e-04	1	PDGFRB,TCF21,PKD2,BMP4,LIF,SMO,PDGFRA,SIX2,CD34,BASP1,ROBO2
GO:0072215	regulation of metanephros development	3.52e-02	3.52e-02	1	PDGFRB,BMP4,LIF,BASP1
GO:0001823	mesonephros development	1.54e-05	1.54e-05	1	FGF1,TCF21,PKD2,BMP4,BMP2,SMO,AGT,SLIT2,NPNT,SIX2,BASP1,NOG,ROBO2
GO:0061217	regulation of mesonephros development	2.83e-03	2.83e-03	1	BMP4,SMO,AGT,SIX2,BASP1,NOG
GO:0072073	kidney epithelium development	1.59e-05	1.59e-05	1	FGF1,TCF21,PKD2,BMP4,BMP2,LIF,PODXL,SMO,AGT,SLIT2,NPNT,SIX2,CD34,BASP1,NOG,ROBO2
GO:0072163	mesonephric epithelium development	5.85e-06	5.85e-06	1	FGF1,TCF21,PKD2,BMP4,BMP2,SMO,AGT,SLIT2,NPNT,SIX2,BASP1,NOG,ROBO2
GO:0072164	mesonephric tubule development	5.85e-06	5.85e-06	1	FGF1,TCF21,PKD2,BMP4,BMP2,SMO,AGT,SLIT2,NPNT,SIX2,BASP1,NOG,ROBO2
GO:0001657	ureteric bud development	4.46e-06	4.46e-06	1	FGF1,TCF21,PKD2,BMP4,BMP2,SMO,AGT,SLIT2,NPNT,SIX2,BASP1,NOG,ROBO2
GO:0090184	positive regulation of kidney development	5.31e-03	5.31e-03	1	PDGFRB,BMP4,LIF,SMO,AGT,BASP1,NOG
GO:0061213	positive regulation of mesonephros development	4.40e-02	4.40e-02	1	SMO,AGT,BASP1,NOG
GO:0061326	renal tubule development	1.22e-04	1.22e-04	1	FGF1,TCF21,PKD2,BMP4,BMP2,LIF,SMO,AGT,NPNT,SIX2,NOG,COL4A1
GO:0022617	extracellular matrix disassembly	2.91e-06	2.91e-06	1	TIMP2,FSCN1,FAP,MMP2,MMP11,MMP19,LRP1,CTSK,ADAMTS5,MMP14,ADAMTS4,PDPN,DDR2,HTRA1,BMP1,SH3PXD2B,DPP4
GO:0044089	positive regulation of cellular component biogenesis	2.79e-02	2.79e-02	1	MARK4,PHLDB1,NAV3,FSCN1,COL16A1,ABL1,SRPX2,SFRP1,CAV1,DPYSL3,SDC1,CTGF,TGFB3,TEK,TWIST1,KDR,LRRC4B,CD36,AGT,CCL21,TPM1,ANKRD53,PHLDB2,IQGAP2,PTPRD,THY1,CDC42EP3,LMOD1,NLGN2,SYNPO2,CDK5R1,LPAR1,ARHGEF15,MAGEL2
GO:1901890	positive regulation of cell junction assembly	2.54e-04	2.54e-04	1	COL16A1,ABL1,SFRP1,CAV1,TEK,KDR,AGT,THY1
GO:0051894	positive regulation of focal adhesion assembly	2.02e-03	2.02e-03	1	COL16A1,ABL1,SFRP1,TEK,KDR,THY1
GO:0060485	mesenchyme development	4.53e-14	4.53e-14	1	PHLDB1,SNAI2,HGF,EPHA3,SEMA3C,BAMBI,FOXF1,SFRP1,ACTA2,COL1A1,FN1,TCF21,PKD2,TGFB3,TWIST1,SNAI1,BMP4,BMP2,SMO,LOXL2,FOXF2,TGFB1I1,PHLDB2,SFRP2,CRB2,HMGA2,DAB2,PDPN,ACTG2,TGFBR2,HEYL,SPRY1,HAND2,HEY1,DCHS1,GREM1,SIX2,HAS2,BASP1,SOX11,NOG,ROBO2
GO:0072074	kidney mesenchyme development	2.86e-02	2.86e-02	1	TCF21,PKD2,SIX2,BASP1
GO:0030199	collagen fibril organization	4.68e-11	4.68e-11	1	COL11A1,COL5A3,COL1A1,COL12A1,COL5A1,LOXL2,CYP1B1,LUM,DPT,SERPINH1,DDR2,COL1A2,GREM1,COL3A1,COL14A1,COL5A2
GO:0030323	respiratory tube development	1.25e-03	1.25e-03	1	GLI2,PCSK5,FOXF1,ERRFI1,TCF21,TGFB3,BMP4,FGF7,PDPN,SOX11
GO:0030324	lung development	3.75e-03	3.75e-03	1	GLI2,FOXF1,ERRFI1,TCF21,TGFB3,BMP4,FGF7,PDPN,SOX11
GO:0007507	heart development	4.81e-14	4.81e-14	1	IGF1,SNAI2,ELN,GLI2,SEMA3C,PCSK5,FOXF1,CPE,PDGFRB,NRP2,PKD2,TEK,TWIST1,SNAI1,SOX4,BMP4,BMP2,SMO,MYH11,APLNR,PDGFRA,EMILIN1,PRICKLE1,TPM1,SLIT2,SFRP2,CACNA1C,GJA1,FZD7,NEXN,TGFBR2,ADAMTS9,HEYL,SPRY1,HAND2,HEY1,DLC1,SPRED1,FBN1,DCHS1,GREM1,COL3A1,ZFPM2,SGCD,AKAP13,HAS2,S1PR1,SH3PXD2B,BASP1,SOX11,NOG,CLDN5,SLIT3,ROBO2,FLRT2
GO:0061311	cell surface receptor signaling pathway involved in heart development	9.65e-03	9.65e-03	1	SNAI1,BMP4,BMP2,HAND2,HEY1,NOG
GO:0003197	endocardial cushion development	1.50e-05	1.50e-05	1	SNAI2,FOXF1,SNAI1,BMP4,BMP2,TGFBR2,HEYL,HEY1,DCHS1,NOG,ROBO2
GO:0048738	cardiac muscle tissue development	1.05e-02	1.05e-02	1	IGF1,PDGFRB,BMP4,BMP2,MYH11,PDGFRA,TPM1,FZD7,NEXN,ADAMTS9,GREM1,ZFPM2,SGCD,AKAP13,S1PR1,NOG
GO:0001667	ameboidal-type cell migration	4.25e-05	4.25e-05	1	DCN,FLT4,BCAR1,SEMA3C,FAP,ABL1,SRPX2,SYDE1,SMOC2,SEMA5A,SPARC,FGF1,FOXP1,RTN4,FN1,NRP2,TEK,NR4A1,PLCG1,BMP4,KDR,LOXL2,AGT,THBS1,CYP1B1,FGF7,EPHA2,RHOB,SLIT2,CRB2,ANGPT1,KIT,DDR2,ADAMTS9,GREM1,ZEB2,MCC,SCG2,EGR3,DPP4
GO:0010631	epithelial cell migration	1.32e-04	1.32e-04	1	DCN,FLT4,BCAR1,FAP,ABL1,SRPX2,SMOC2,SEMA5A,SPARC,FGF1,FOXP1,RTN4,NRP2,TEK,NR4A1,PLCG1,BMP4,KDR,LOXL2,AGT,THBS1,CYP1B1,FGF7,EPHA2,RHOB,SLIT2,ANGPT1,KIT,ADAMTS9,GREM1,ZEB2,MCC,SCG2,EGR3,DPP4
GO:0043542	endothelial cell migration	1.44e-04	1.44e-04	1	DCN,FLT4,BCAR1,FAP,ABL1,SRPX2,SMOC2,SEMA5A,SPARC,FGF1,FOXP1,NRP2,TEK,NR4A1,PLCG1,BMP4,KDR,LOXL2,AGT,THBS1,CYP1B1,EPHA2,RHOB,SLIT2,ANGPT1,ADAMTS9,GREM1,SCG2,EGR3,DPP4
GO:0048568	embryonic organ development	2.28e-05	2.28e-05	1	GLI2,PCSK5,FOXF1,HOXA1,RARRES2,GLI3,EFEMP1,MFAP2,TCF21,PKD2,TWIST1,KDR,SMO,NES,PDGFRA,FOXF2,CRB2,KIT,TGFBR2,HEY1,FBN1,IGF2,SIX2,SOX11,NOG,ALDH1A3
GO:0048566	embryonic digestive tract development	1.32e-06	1.32e-06	1	GLI2,PCSK5,FOXF1,RARRES2,GLI3,TCF21,PDGFRA,FOXF2,SIX2,SOX11
GO:0031076	embryonic camera-type eye development	1.07e-02	1.07e-02	1	TWIST1,NES,FOXF2,SOX11,ALDH1A3
GO:0007517	muscle organ development	4.55e-04	4.55e-04	1	IGF1,GPC1,SPEG,EVC,CAV1,AEBP1,TCF21,BMP4,BMP2,ITGA11,TPM1,MEGF10,TAGLN,FZD7,SKI,COL6A3,GREM1,ZFPM2,SGCD,S1PR1,BASP1,EGR3,FHL3,NOG,MAPK12,CACNA1H
GO:0009887	animal organ morphogenesis	3.73e-25	3.73e-25	1	CYP26B1,DCN,SNAI2,HGF,ELN,FGFR3,GLI2,SEMA3C,LAMB1,SEMA6A,FOXF1,COMP,DLX5,CAV1,HOXA1,SERPINE1,SFRP4,GLI3,ASPN,ACTA2,COL1A1,CPE,MGP,FGF1,EFEMP1,ERRFI1,MFAP2,NRP2,TCF21,PKD2,TGFB3,TEK,INHBA,TWIST1,SNAI1,SOX4,BMP4,BMP2,LIF,SMO,COL5A1,WNT2B,PDGFRA,AGT,FOXF2,PRICKLE1,FGF7,TPM1,NKD1,EPHA2,SLIT2,SFRP2,SDK1,CRB2,DAB2,THY1,FZD7,FZD1,SKI,ACTG2,TGFBR2,PRICKLE2,HEYL,SPRY1,HAND2,ITGA2,HEY1,COL1A2,DLC1,DACT1,FBN1,DCHS1,GREM1,BMP1,NPNT,ROR2,ZFPM2,SIX2,HAS2,S1PR1,CD34,BASP1,SOX11,FZD2,NOG,CLDN5,ALDH1A3,SLIT3,ROBO2,FLRT2,COL5A2,AQP1
GO:0090596	sensory organ morphogenesis	1.29e-04	1.29e-04	1	HOXA1,GLI3,EFEMP1,MFAP2,TWIST1,COL5A1,WNT2B,FOXF2,NKD1,EPHA2,SDK1,THY1,SKI,FBN1,SOX11,NOG,ALDH1A3,COL5A2
GO:0048592	eye morphogenesis	6.70e-05	6.70e-05	1	EFEMP1,MFAP2,TWIST1,COL5A1,WNT2B,FOXF2,NKD1,EPHA2,SDK1,THY1,SKI,FBN1,SOX11,ALDH1A3,COL5A2
GO:0048593	camera-type eye morphogenesis	4.40e-02	4.40e-02	1	TWIST1,WNT2B,FOXF2,EPHA2,SDK1,THY1,SKI,SOX11
GO:0072132	mesenchyme morphogenesis	2.61e-05	2.61e-05	1	SNAI2,ACTA2,SNAI1,BMP2,ACTG2,TGFBR2,HEYL,HEY1,DCHS1,NOG,ROBO2
GO:0060343	trabecula formation	4.48e-02	4.48e-02	1	TEK,HEY1,GREM1
GO:0042476	odontogenesis	3.11e-04	3.11e-04	1	GLI2,LAMB1,SERPINE1,ASPN,COL1A1,TGFB3,INHBA,BMP4,BMP2,COL1A2,CD34,AQP1
GO:0048705	skeletal system morphogenesis	5.81e-05	5.81e-05	1	CYP26B1,FGFR3,DLX5,HOXA1,SFRP4,MGP,TWIST1,BMP4,PDGFRA,SKI,TGFBR2,GREM1,BMP1,SOX11,NOG
GO:0043589	skin morphogenesis	2.01e-03	2.01e-03	1	COL1A1,ERRFI1,COL1A2
GO:0003007	heart morphogenesis	1.53e-09	1.53e-09	1	SNAI2,ELN,SEMA3C,FOXF1,CPE,NRP2,PKD2,TEK,SNAI1,SOX4,BMP4,BMP2,SMO,TPM1,SLIT2,SFRP2,TGFBR2,HEYL,SPRY1,HAND2,HEY1,DLC1,DCHS1,ZFPM2,HAS2,S1PR1,SOX11,NOG,CLDN5,SLIT3,ROBO2,FLRT2
GO:0003203	endocardial cushion morphogenesis	1.21e-04	1.21e-04	1	SNAI2,SNAI1,BMP2,TGFBR2,HEYL,HEY1,DCHS1,NOG,ROBO2
GO:0003272	endocardial cushion formation	5.23e-04	5.23e-04	1	SNAI2,SNAI1,TGFBR2,HEYL,DCHS1,NOG,ROBO2
GO:0060993	kidney morphogenesis	1.54e-05	1.54e-05	1	FGF1,TCF21,PKD2,SOX4,BMP4,BMP2,LIF,SMO,AGT,NPNT,SIX2,BASP1,NOG
GO:0003338	metanephros morphogenesis	1.49e-03	1.49e-03	1	PKD2,BMP4,LIF,SMO,SIX2,BASP1
GO:0048563	post-embryonic animal organ morphogenesis	2.01e-03	2.01e-03	1	EFEMP1,MFAP2,FBN1
GO:0048050	post-embryonic eye morphogenesis	2.01e-03	2.01e-03	1	EFEMP1,MFAP2,FBN1
GO:0048562	embryonic organ morphogenesis	1.42e-03	1.42e-03	1	FOXF1,HOXA1,EFEMP1,MFAP2,TCF21,PKD2,TWIST1,SMO,PDGFRA,FOXF2,CRB2,TGFBR2,FBN1,SIX2,SOX11,NOG,ALDH1A3
GO:0048704	embryonic skeletal system morphogenesis	1.98e-02	1.98e-02	1	HOXA1,TWIST1,PDGFRA,TGFBR2,SOX11,NOG
GO:0048557	embryonic digestive tract morphogenesis	7.04e-04	7.04e-04	1	FOXF1,TCF21,PDGFRA,SIX2,SOX11
GO:0048048	embryonic eye morphogenesis	1.00e-03	1.00e-03	1	EFEMP1,MFAP2,TWIST1,FOXF2,FBN1,SOX11,ALDH1A3
GO:0060425	lung morphogenesis	2.22e-02	2.22e-02	1	TCF21,BMP4,FGF7,SOX11
GO:0031214	biomineral tissue development	1.50e-05	1.50e-05	1	IGF1,FGFR3,ASPN,COL1A1,TGFB3,ACVR2A,TWIST1,BMP4,BMP2,ECM1,BMP6,DDR2,CLEC3B,GREM1,S1PR1,FAM20C,TMEM119,ENPP1
GO:0070167	regulation of biomineral tissue development	3.74e-04	3.74e-04	1	ASPN,TGFB3,ACVR2A,TWIST1,BMP4,BMP2,ECM1,BMP6,DDR2,GREM1,S1PR1,TMEM119,ENPP1
GO:0030282	bone mineralization	9.49e-06	9.49e-06	1	IGF1,FGFR3,ASPN,TGFB3,ACVR2A,TWIST1,BMP4,BMP2,ECM1,BMP6,DDR2,CLEC3B,GREM1,S1PR1,TMEM119,ENPP1
GO:0030500	regulation of bone mineralization	1.77e-04	1.77e-04	1	TGFB3,ACVR2A,TWIST1,BMP4,BMP2,ECM1,BMP6,DDR2,GREM1,S1PR1,TMEM119,ENPP1
GO:0060348	bone development	6.66e-08	6.66e-08	1	CYP26B1,IGF1,FGFR3,PLS3,XYLT1,DLX5,SFRP4,FOXP1,TWIST1,BMP4,BMP2,LRRC17,KIT,SKI,FBN1,GREM1,AKAP13,SH3PXD2B,TMEM119,SULF2
GO:0070977	bone maturation	2.91e-03	2.91e-03	1	IGF1,FGFR3,XYLT1,BMP2,GREM1
GO:0043931	ossification involved in bone maturation	1.22e-02	1.22e-02	1	IGF1,XYLT1,BMP2,GREM1
GO:0035630	bone mineralization involved in bone maturation	1.30e-02	1.30e-02	1	IGF1,BMP2,GREM1
GO:0060349	bone morphogenesis	1.49e-02	1.49e-02	1	CYP26B1,FGFR3,DLX5,SFRP4,TWIST1,BMP4,SKI
GO:0045778	positive regulation of ossification	2.04e-05	2.04e-05	1	IGF1,HGF,TGFB3,ACVR2A,RUNX2,BMP4,BMP2,CYR61,BMP6,DDR2,NPNT,ZHX3,SOX11,TMEM119
GO:0030501	positive regulation of bone mineralization	3.47e-02	3.47e-02	1	TGFB3,ACVR2A,BMP4,BMP2,BMP6,TMEM119
GO:0060231	mesenchymal to epithelial transition	4.55e-04	4.55e-04	1	BMP4,LIF,SMO,FZD7,SIX2,BASP1
GO:0003170	heart valve development	4.57e-07	4.57e-07	1	ELN,TWIST1,SOX4,BMP4,BMP2,EMILIN1,SLIT2,TGFBR2,ADAMTS9,HEYL,HEY1,DCHS1,SLIT3,ROBO2
GO:1905314	semi-lunar valve development	1.60e-04	1.60e-04	1	ELN,TWIST1,BMP4,EMILIN1,SLIT2,HEYL,HEY1,SLIT3,ROBO2
GO:0003176	aortic valve development	7.22e-04	7.22e-04	1	ELN,TWIST1,BMP4,EMILIN1,SLIT2,SLIT3,ROBO2
GO:0003177	pulmonary valve development	1.68e-02	1.68e-02	1	BMP4,SLIT2,HEYL,HEY1,ROBO2
GO:0003171	atrioventricular valve development	5.23e-04	5.23e-04	1	SOX4,BMP2,TGFBR2,HEYL,HEY1,DCHS1,SLIT3
GO:0050866	negative regulation of cell activation	3.51e-02	3.51e-02	1	SFRP1,GLI3,TNFSF4,INHBA,BMP4,PDGFRA,EMILIN1,RUNX1,SOCS5,C1QTNF1,SOX11,THBD,PRKG1
GO:0010544	negative regulation of platelet activation	4.40e-02	4.40e-02	1	PDGFRA,C1QTNF1,THBD,PRKG1
GO:0032990	cell part morphogenesis	7.70e-06	7.70e-06	1	FYN,GPC1,NGFR,NEDD4,MAP4K4,GLI2,SEMA3C,EPYC,NRCAM,SEMA6A,ABL1,OGN,CXCL12,CNTNAP1,SEMA5A,RTN4,NRP2,TNFRSF8,NRK,PLCG1,DLG4,DCLK1,LRP4,ZNF365,SEMA7A,APP,SLIT2,NTRK2,LRRC4C,FEZ1,GFRA1,FARP1,PTPRD,PID1,THY1,NBL1,SPON2,PDPN,NTNG1,ISLR2,SDC2,CDK5R1,SLIT3,ROBO2,PDLIM7,ARC,DOK6,TUBB3
GO:0048858	cell projection morphogenesis	9.05e-06	9.05e-06	1	FYN,GPC1,NGFR,NEDD4,MAP4K4,GLI2,SEMA3C,EPYC,NRCAM,SEMA6A,ABL1,OGN,CXCL12,CNTNAP1,SEMA5A,RTN4,NRP2,TNFRSF8,NRK,PLCG1,DLG4,DCLK1,LRP4,ZNF365,SEMA7A,APP,SLIT2,NTRK2,LRRC4C,FEZ1,GFRA1,FARP1,PTPRD,THY1,NBL1,SPON2,PDPN,NTNG1,ISLR2,SDC2,CDK5R1,SLIT3,ROBO2,PDLIM7,ARC,DOK6,TUBB3
GO:0120039	plasma membrane bounded cell projection morphogenesis	7.66e-06	7.66e-06	1	FYN,GPC1,NGFR,NEDD4,MAP4K4,GLI2,SEMA3C,EPYC,NRCAM,SEMA6A,ABL1,OGN,CXCL12,CNTNAP1,SEMA5A,RTN4,NRP2,TNFRSF8,NRK,PLCG1,DLG4,DCLK1,LRP4,ZNF365,SEMA7A,APP,SLIT2,NTRK2,LRRC4C,FEZ1,GFRA1,FARP1,PTPRD,THY1,NBL1,SPON2,PDPN,NTNG1,ISLR2,SDC2,CDK5R1,SLIT3,ROBO2,PDLIM7,ARC,DOK6,TUBB3
GO:1902903	regulation of supramolecular fiber organization	6.80e-03	6.80e-03	1	LIMA1,NAV3,PLEKHG2,ABL1,SFRP1,CXCL12,SEMA5A,CTGF,TGFB3,CCL21,TPM1,APP,ANKRD53,PHLDB2,SLIT2,IQGAP2,CDC42EP3,LMOD1,DLC1,AKAP13,SYNPO2,CDK5R1,MYADM,LPAR1,ARHGEF15,MAGEL2
GO:1902905	positive regulation of supramolecular fiber organization	1.19e-02	1.19e-02	1	NAV3,ABL1,SFRP1,SEMA5A,CTGF,TGFB3,CCL21,TPM1,APP,ANKRD53,IQGAP2,CDC42EP3,LMOD1,SYNPO2,CDK5R1,LPAR1,ARHGEF15,MAGEL2
GO:0031344	regulation of cell projection organization	2.50e-04	2.50e-04	1	MARK4,FYN,EPHA3,NGFR,NAV3,NEDD4,CRMP1,FSCN1,NRCAM,ABL1,CAV1,PTK7,SEMA5A,DPYSL3,RTN4,TGFB3,TNFRSF8,PODXL,DLG4,LRP4,ITM2C,SPRY2,CCL21,ZNF365,SEMA7A,EPHA2,SLIT2,NTRK2,LRRC4C,SPOCK1,PTPRD,THY1,FZD1,PDPN,CDC42EP3,ISLR2,SDC2,NR2F1,CDK5R1,ROBO2,LPAR1,ARC
GO:0120035	regulation of plasma membrane bounded cell projection organization	3.70e-04	3.70e-04	1	MARK4,FYN,EPHA3,NGFR,NAV3,NEDD4,CRMP1,FSCN1,NRCAM,ABL1,CAV1,PTK7,SEMA5A,DPYSL3,RTN4,TGFB3,TNFRSF8,PODXL,DLG4,LRP4,ITM2C,CCL21,ZNF365,SEMA7A,EPHA2,SLIT2,NTRK2,LRRC4C,SPOCK1,PTPRD,THY1,FZD1,PDPN,CDC42EP3,ISLR2,SDC2,NR2F1,CDK5R1,ROBO2,LPAR1,ARC
GO:0031345	negative regulation of cell projection organization	3.03e-04	3.03e-04	1	FYN,NGFR,CRMP1,SEMA5A,DPYSL3,RTN4,TNFRSF8,LRP4,ITM2C,SPRY2,CCL21,ZNF365,SLIT2,SPOCK1,THY1,NR2F1,LPAR1
GO:0050900	leukocyte migration	5.59e-05	5.59e-05	1	FYN,GPC1,CAV1,SERPINE1,RARRES2,CXCL12,COL1A1,FN1,SDC1,PGF,TEK,PLCG1,EDN2,ATP1B2,LRCH1,CCL21,THBS1,EMILIN1,CH25H,APP,SLIT2,ESAM,ITGB1,VEGFC,THY1,ANGPT1,KIT,NBL1,ITGA5,VCAM1,COL1A2,JAM3,GREM1,SDC2,S1PR1,SCG2,CYP7B1,TNFRSF10D,CD34,SELP,C10ORF99,APOD,CCL14
GO:0097529	myeloid leukocyte migration	2.57e-02	2.57e-02	1	SERPINE1,RARRES2,CXCL12,PGF,EDN2,CCL21,THBS1,EMILIN1,SLIT2,VEGFC,KIT,NBL1,JAM3,GREM1,SCG2,CCL14
GO:0097531	mast cell migration	4.48e-02	4.48e-02	1	PGF,VEGFC,KIT
GO:0055001	muscle cell development	2.97e-02	2.97e-02	1	IGF1,PDGFRB,SDC1,BMP4,MYH11,PDGFRA,TPM1,MEGF10,SKI,NEXN,LMOD1,SGCD,AKAP13
GO:0003205	cardiac chamber development	1.70e-05	1.70e-05	1	SEMA3C,FOXF1,CPE,NRP2,TEK,SOX4,BMP4,TPM1,SLIT2,SFRP2,TGFBR2,HEYL,HEY1,ZFPM2,SOX11,NOG,SLIT3,ROBO2
GO:0003206	cardiac chamber morphogenesis	2.83e-06	2.83e-06	1	SEMA3C,FOXF1,CPE,NRP2,TEK,SOX4,BMP4,TPM1,SLIT2,SFRP2,TGFBR2,HEYL,HEY1,ZFPM2,SOX11,NOG,SLIT3,ROBO2
GO:0003279	cardiac septum development	1.40e-04	1.40e-04	1	SEMA3C,NRP2,SOX4,BMP4,SLIT2,TGFBR2,HEYL,HEY1,ZFPM2,SOX11,NOG,SLIT3,ROBO2
GO:0060411	cardiac septum morphogenesis	1.93e-05	1.93e-05	1	SEMA3C,NRP2,SOX4,BMP4,SLIT2,TGFBR2,HEYL,HEY1,ZFPM2,SOX11,NOG,SLIT3,ROBO2
GO:0003231	cardiac ventricle development	7.88e-05	7.88e-05	1	FOXF1,CPE,SOX4,BMP4,TPM1,SLIT2,SFRP2,TGFBR2,HEYL,HEY1,ZFPM2,SOX11,NOG,SLIT3,ROBO2
GO:0003281	ventricular septum development	3.43e-05	3.43e-05	1	SOX4,BMP4,SLIT2,TGFBR2,HEYL,HEY1,ZFPM2,SOX11,NOG,SLIT3,ROBO2
